archive_url,rt_url
https://archive.org/details/roosterteeth-50599,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-the-chosen-one-s-episode-2
https://archive.org/details/roosterteeth-50561,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-the-chosen-one-s-3-21
https://archive.org/details/roosterteeth-50513,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd87
https://archive.org/details/roosterteeth-50478,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd86
https://archive.org/details/roosterteeth-50436,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd85
https://archive.org/details/roosterteeth-50373,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd-84
https://archive.org/details/roosterteeth-50337,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd83
https://archive.org/details/roosterteeth-50285,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd-82
https://archive.org/details/roosterteeth-50233,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd81
https://archive.org/details/roosterteeth-50191,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd80
https://archive.org/details/roosterteeth-50155,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-8-tftsd-79
https://archive.org/details/roosterteeth-50099,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-7-stinky-dragon-78_5
https://archive.org/details/roosterteeth-50070,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-7-78
https://archive.org/details/roosterteeth-50055,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-7-stinky-dragon-77
https://archive.org/details/roosterteeth-50002,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-7-tftsd-76
https://archive.org/details/roosterteeth-49949,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-7-tftsd-75
https://archive.org/details/roosterteeth-49657,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-12-dub
https://archive.org/details/roosterteeth-49902,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-7-tftsd-74
https://archive.org/details/roosterteeth-49656,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-11-dub
https://archive.org/details/roosterteeth-49849,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-tftsd73
https://archive.org/details/roosterteeth-49655,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-10-dub
https://archive.org/details/roosterteeth-49815,https://roosterteeth.com/watch/tales-from-the-stinky-dragon-arc-6-betwixt-the-bramblecracks-tftsd72
https://archive.org/details/roosterteeth-49654,https://roosterteeth.com/watch/rwby-ice-queendom-season-1-9-dub
